,0
2142,4.0
2143,0.0
2144,4.0
2145,2.0
2146,4.0
2147,0.0
2148,0.0
2149,6.0
2150,2.0
2151,3.0
2152,8.0
2153,5.0
2154,2.0
2155,2.0
2156,3.0
2157,4.0
2158,7.0
2159,0.0
2160,0.0
2161,6.0
2162,0.0
2163,1.0
2164,1.0
2165,8.0
2166,0.0
2167,3.0
2168,2.0
2169,3.0
2170,2.0
2171,4.0
2172,7.0
2173,2.0
2174,1.0
2175,2.0
2176,5.0
2177,5.0
2178,3.0
2179,3.0
2180,2.0
2181,0.0
2182,4.0
2183,7.0
2184,5.0
2185,4.0
2186,0.0
2187,5.0
2188,1.0
2189,0.0
2190,0.0
2191,1.0
2192,3.0
2193,6.0
2194,0.0
2195,1.0
2196,4.0
2197,2.0
2198,4.0
2199,4.0
2200,4.0
2201,8.0
2202,3.0
2203,1.0
2204,0.0
2205,1.0
2206,0.0
2207,2.0
2208,3.0
2209,1.0
2210,3.0
2211,8.0
2212,2.0
2213,4.0
2214,4.0
2215,0.0
2216,2.0
2217,5.0
2218,3.0
2219,0.0
2220,0.0
2221,2.0
2222,0.0
2223,2.0
2224,3.0
2225,3.0
2226,3.0
2227,5.0
2228,4.0
2229,1.0
2230,4.0
2231,6.0
2232,0.0
2233,2.0
2234,0.0
2235,7.0
2236,2.0
2237,0.0
2238,5.0
2239,4.0
2240,0.0
2241,7.0
2242,4.0
2243,0.0
2244,2.0
2245,2.0
2246,3.0
2247,0.0
2248,0.0
2249,5.0
2250,0.0
2251,4.0
2252,3.0
2253,7.0
2254,2.0
2255,0.0
2256,0.0
2257,3.0
2258,3.0
2259,2.0
2260,2.0
2261,0.0
2262,4.0
2263,2.0
2264,2.0
2265,2.0
2266,2.0
2267,2.0
2268,6.0
2269,5.0
2270,8.0
2271,4.0
2272,4.0
2273,0.0
2274,6.0
2275,2.0
2276,3.0
2277,2.0
2278,2.0
2279,3.0
2280,8.0
2281,2.0
2282,2.0
2283,5.0
2284,0.0
2285,7.0
2286,4.0
2287,6.0
2288,1.0
2289,2.0
2290,6.0
2291,3.0
2292,2.0
2293,3.0
2294,0.0
2295,5.0
2296,4.0
2297,0.0
2298,3.0
2299,7.0
2300,1.0
2301,1.0
2302,0.0
2303,1.0
2304,4.0
2305,0.0
2306,5.0
2307,3.0
2308,2.0
2309,7.0
